,Unnamed: 0.1,Unnamed: 0,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,P1S,P2S,SGA,SGA1,RE,RE1,Unf_err_cnt,Unf_err_cnt1,STB,LTB,STH,LTH,STB1,LTB1,STH1,LTH1,Net-cnt,Net-sc-rate,Net-cnt1,Net-sc-rate1,BTS,BTS1,SD,SD1,SW,SW1
4282,4282,5859,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:55:27,3,4,153,2,0,1,2,30,0,1,2,1,81,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183749271374154,3.718,1,106.0,BC,NCTL,D,2.0,0.0,2.0,-2.0,0.018043381320341525,0.0,0.0,-593.0,0.0,1.0,0.0,10.0,0.0,40.0,4.0,260.0,15.0,0.6666666666666666,571.0,0.6514886164623468,1.0,0.0,3.5,2.0,7.8,7.8
4283,4283,5861,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:56:34,3,5,155,2,0,2,2,0,0,2,2,1,83,72,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.2005720560126882,23.367,4,109.0,B,NCTL,D,1.0,0.0,1.0,-1.0,0.16706373849714895,0.0,0.0,-593.0,0.0,1.0,0.0,10.0,0.0,40.0,4.0,260.0,16.0,0.6875,571.0,0.6514886164623468,0.0,1.0,3.5,2.0,0.0,0.0
4284,4284,5862,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:57:40,3,5,156,2,0,2,2,15,0,2,2,1,84,72,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200422941886157,3.645,2,111.0,BC,NCTL,ND,2.0,0.0,2.0,-2.0,0.01964849330542532,0.0,0.0,-593.0,0.0,1.0,0.0,10.0,0.0,40.0,4.0,260.0,16.0,0.6875,571.0,0.6514886164623468,0.0,1.0,3.5,2.0,7.8,7.8
4285,4285,5863,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:58:06,3,5,157,2,0,2,2,30,0,2,2,2,84,73,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.1580813078664479,10.058,3,104.0,BW,CTL,ND,2.0,1.0,1.0,-1.0,0.31694961961511364,0.27300554251701664,0.0,-593.0,0.0,1.0,0.0,10.0,0.0,40.0,3.0,260.0,16.0,0.6875,572.0,0.6520979020979021,0.0,1.0,2.0,3.5,23.4,23.4
4286,4286,5864,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:58:42,3,5,158,2,0,2,2,30,15,2,1,1,85,73,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2150225704564247,18.059,6,128.0,B,NCTL,ND,3.0,1.0,2.0,-2.0,0.6737876825392745,0.1304208170684736,0.0,-593.0,0.0,1.0,0.0,10.0,0.0,40.0,3.0,260.0,16.0,0.6875,572.0,0.6520979020979021,0.0,1.0,3.5,2.0,0.0,0.0
4287,4287,5865,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,01:59:12,3,5,159,2,0,2,2,40,15,2,1,1,86,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0694532933888218,7.505,2,120.0,W,CTL,D,4.0,1.0,3.0,-3.0,0.27080661336489104,0.03798910381145027,0.0,-593.0,1.0,2.0,0.0,10.0,0.0,40.0,3.0,260.0,16.0,0.6875,572.0,0.6520979020979021,0.0,1.0,2.0,3.5,31.2,31.2
4288,4288,5866,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:00:59,3,6,160,2,0,3,2,0,0,1,1,2,86,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401388116959698,11.698,2,128.0,BC,NCTL,ND,0.0,1.0,-1.0,1.0,0.0,0.038589860549980405,0.0,-593.0,1.0,2.0,0.0,10.0,0.0,40.0,3.0,260.0,16.0,0.6875,572.0,0.6520979020979021,1.0,0.0,3.5,2.0,7.8,7.8
4289,4289,5867,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:01:40,3,6,161,2,0,3,2,0,15,1,2,1,87,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073337038593447,3.966,1,97.0,B,NCTL,ND,1.0,1.0,0.0,0.0,0.018819334045083343,0.011539021839458272,0.0,-593.0,1.0,2.0,0.0,10.0,0.0,40.0,3.0,260.0,16.0,0.6875,572.0,0.6520979020979021,1.0,0.0,3.5,2.0,0.0,0.0
4290,4290,5868,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:02:20,3,6,162,2,0,3,2,15,15,1,2,1,88,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137252775556128,3.65,1,106.0,BC,NCTL,D,2.0,1.0,1.0,-1.0,0.04497706245626869,0.013539444916189174,0.0,-593.0,1.0,2.0,0.0,10.0,0.0,40.0,3.0,260.0,16.0,0.6875,572.0,0.6520979020979021,1.0,0.0,3.5,2.0,7.8,7.8
4291,4291,5869,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:02:58,3,6,163,2,0,3,2,30,15,1,1,1,89,74,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0248613916414753,4.764,1,123.0,W,NCTL,D,3.0,1.0,2.0,-2.0,0.09235994506902655,0.01787752998823877,0.0,-593.0,1.0,2.0,0.0,10.0,0.0,40.0,3.0,260.0,17.0,0.7058823529411765,572.0,0.6520979020979021,1.0,0.0,3.5,2.0,31.2,31.2
4292,4292,5870,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:03:24,3,6,164,2,0,3,2,40,15,1,1,1,90,74,1,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1503612628610934,26.584,5,110.0,B,NCTL,ND,4.0,1.0,3.0,-3.0,0.5450419876739389,0.07645919866604287,0.0,-593.0,0.0,2.0,1.0,11.0,0.0,40.0,3.0,260.0,17.0,0.7058823529411765,573.0,0.6509598603839442,1.0,0.0,3.5,2.0,0.0,0.0
4293,4293,5871,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:04:04,3,7,165,2,0,4,2,0,0,2,2,2,90,75,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1416245306293971,15.704,7,95.0,BC,NCTL,D,0.0,1.0,-1.0,1.0,0.0,0.12405526232982841,0.0,-593.0,0.0,2.0,1.0,11.0,0.0,40.0,3.0,260.0,18.0,0.6666666666666666,573.0,0.6509598603839442,0.0,1.0,3.5,2.0,7.8,7.8
4294,4294,5872,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:04:52,3,7,166,2,0,4,2,0,15,2,2,1,91,75,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1453117163035963,31.388,8,93.0,B,NCTL,D,1.0,1.0,0.0,0.0,0.3279677769930869,0.20109252178083908,0.0,-593.0,0.0,2.0,1.0,11.0,0.0,40.0,3.0,260.0,18.0,0.6666666666666666,573.0,0.6509598603839442,0.0,1.0,3.5,2.0,0.0,0.0
4295,4295,5873,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:05:53,3,7,167,2,0,4,2,15,15,2,2,2,91,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226653472325773,2.619,1,114.0,BW,NCTL,D,1.0,2.0,-1.0,1.0,0.022163014806272384,0.07362394155236082,0.0,-593.0,0.0,2.0,1.0,11.0,0.0,40.0,3.0,260.0,18.0,0.6666666666666666,573.0,0.6509598603839442,0.0,1.0,3.5,2.0,23.4,23.4
4296,4296,5874,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:06:34,3,7,168,2,0,4,2,15,30,2,2,1,92,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1379373449551979,19.889,4,93.0,BW,NCTL,ND,2.0,2.0,0.0,0.0,0.3133413853925881,0.192124390830705,0.0,-594.0,0.0,2.0,1.0,11.0,0.0,40.0,3.0,260.0,18.0,0.6666666666666666,573.0,0.6509598603839442,0.0,1.0,3.5,2.0,23.4,23.4
4297,4297,5875,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:07:33,3,7,169,2,0,4,2,30,30,2,1,2,92,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119901313559896,2.122,1,125.0,W,CTL,ND,2.0,3.0,-1.0,1.0,0.014482992715305834,0.03554421426992694,0.0,-594.0,0.0,2.0,0.0,11.0,0.0,40.0,3.0,260.0,18.0,0.6666666666666666,573.0,0.6509598603839442,0.0,1.0,2.0,3.5,31.2,31.2
4298,4298,5876,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:07:51,3,7,170,2,0,4,2,30,40,2,1,2,92,78,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0530778511298784,10.575,1,117.0,BW,NCTL,ND,2.0,4.0,-2.0,2.0,0.05040258996324878,0.1674337796540039,0.0,-594.0,0.0,2.0,0.0,11.0,0.0,40.0,4.0,261.0,18.0,0.6666666666666666,574.0,0.6515679442508711,0.0,1.0,3.5,2.0,23.4,23.4
4299,4299,5877,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:09:29,3,8,171,2,0,4,3,0,0,1,2,1,93,78,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.2329027098103538,35.769,9,120.0,B,NCTL,D,1.0,0.0,1.0,-1.0,0.18890599230346336,0.0,0.0,-594.0,0.0,2.0,0.0,11.0,0.0,40.0,4.0,261.0,19.0,0.6842105263157895,574.0,0.6515679442508711,1.0,0.0,3.5,2.0,0.0,0.0
4300,4300,5878,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:10:23,3,8,172,2,0,4,3,15,0,1,2,2,93,79,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186460437311065,5.143,2,92.0,BW,NCTL,ND,1.0,1.0,0.0,0.0,0.029012315202602227,0.0473170480839175,0.0,-594.0,0.0,2.0,0.0,11.0,0.0,40.0,4.0,261.0,19.0,0.6842105263157895,574.0,0.6515679442508711,1.0,0.0,3.5,2.0,23.4,23.4
4301,4301,5879,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:11:06,3,8,173,2,0,4,3,15,15,1,1,1,94,79,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0741232767151513,11.565,3,117.0,B,NCTL,ND,2.0,1.0,1.0,-1.0,0.22924016334343908,0.06900816537728581,0.0,-594.0,0.0,2.0,0.0,11.0,0.0,40.0,4.0,261.0,20.0,0.7,574.0,0.6515679442508711,1.0,0.0,3.5,2.0,0.0,0.0
4302,4302,5880,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:11:33,3,8,174,2,0,4,3,30,15,1,1,1,95,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533286339790426,6.366,1,113.0,B,CTL,ND,3.0,1.0,2.0,-2.0,0.19276133821570068,0.03731159218369754,0.0,-594.0,0.0,2.0,0.0,11.0,0.0,40.0,4.0,261.0,20.0,0.7,574.0,0.6515679442508711,1.0,0.0,2.0,3.5,0.0,0.0
4303,4303,5881,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:12:12,3,8,175,2,0,4,3,40,15,1,2,1,96,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226585693177351,5.965,1,100.0,BC,NCTL,ND,4.0,1.0,3.0,-3.0,0.09239108489353633,0.012960741510931302,0.0,-594.0,0.0,2.0,1.0,12.0,0.0,40.0,3.0,261.0,20.0,0.7,574.0,0.6515679442508711,1.0,0.0,3.5,2.0,7.8,7.8
4304,4304,5882,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:12:54,3,9,176,2,0,5,3,0,0,2,1,2,96,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.1233919397036695,13.833,3,124.0,BW,NCTL,ND,0.0,1.0,-1.0,1.0,0.0,0.10983872622071515,0.0,-594.0,0.0,2.0,1.0,12.0,0.0,40.0,3.0,261.0,20.0,0.7,575.0,0.6521739130434783,0.0,1.0,3.5,2.0,23.4,23.4
4305,4305,5883,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:13:12,3,9,177,2,0,5,3,0,15,2,2,1,97,80,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0818433217205059,13.226,4,96.0,BW,NCTL,ND,1.0,1.0,0.0,0.0,0.19555689195872492,0.11990515933043022,0.0,-594.0,0.0,2.0,1.0,12.0,0.0,40.0,3.0,261.0,21.0,0.7142857142857143,575.0,0.6521739130434783,0.0,1.0,3.5,2.0,23.4,23.4
4306,4306,5884,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:13:45,3,9,178,2,0,5,3,15,15,2,1,1,98,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0962125011861351,14.646,4,119.0,BW,NCTL,D,2.0,1.0,1.0,-1.0,0.2915593558947532,0.0877681116407907,0.0,-595.0,0.0,2.0,1.0,12.0,0.0,40.0,3.0,261.0,21.0,0.7142857142857143,575.0,0.6521739130434783,0.0,1.0,3.5,2.0,23.4,23.4
4307,4307,5885,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:14:13,3,9,179,2,0,5,3,30,15,2,2,2,98,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1036546516829562,9.79,3,107.0,B,NCTL,ND,2.0,2.0,0.0,0.0,0.1488588261665692,0.24277828867677914,0.0,-595.0,0.0,2.0,1.0,12.0,0.0,40.0,3.0,261.0,21.0,0.7142857142857143,575.0,0.6521739130434783,0.0,1.0,3.5,2.0,0.0,0.0
4308,4308,5886,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:14:57,3,9,180,2,0,5,3,30,30,2,2,1,99,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296533774349658,6.24,2,113.0,B,CTL,D,3.0,2.0,1.0,-1.0,0.08639813577508149,0.03520414212968567,0.0,-595.0,0.0,2.0,0.0,12.0,0.0,40.0,3.0,261.0,21.0,0.7142857142857143,575.0,0.6521739130434783,0.0,1.0,2.0,3.5,0.0,0.0
4309,4309,5887,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:15:37,3,9,181,2,0,5,3,40,30,2,1,2,99,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0313614119752199,4.364,1,129.0,C,NCTL,D,3.0,3.0,0.0,0.0,0.04819519265821167,0.07860297368538606,0.0,-595.0,0.0,2.0,0.0,12.0,0.0,40.0,3.0,261.0,21.0,0.7142857142857143,575.0,0.6521739130434783,0.0,1.0,3.5,2.0,0.0,0.0
4310,4310,5888,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:15:57,3,9,182,2,0,5,3,40,40,2,1,2,99,83,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0632311675636107,7.664,3,130.0,C,NCTL,ND,3.0,4.0,-1.0,1.0,0.07861607092125301,0.17094686837282327,0.0,-595.0,0.0,2.0,0.0,12.0,0.0,40.0,3.0,261.0,21.0,0.7142857142857143,576.0,0.6527777777777778,0.0,1.0,3.5,2.0,0.0,0.0
4311,4311,5889,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:16:23,3,9,183,2,0,5,3,40,AD,2,1,2,99,84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278368962572354,5.243,1,130.0,W,CTL,ND,3.0,5.0,-2.0,2.0,0.030806996419538924,0.08437643794351062,0.0,-595.0,0.0,2.0,0.0,12.0,0.0,40.0,4.0,262.0,21.0,0.7142857142857143,576.0,0.6527777777777778,0.0,1.0,2.0,3.5,31.2,31.2
4312,4312,5890,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:18:04,3,10,184,2,0,5,4,0,0,1,1,1,100,84,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0644308584906939,16.921,3,111.0,BW,NCTL,ND,1.0,0.0,1.0,-1.0,0.060530806652912536,0.0,0.0,-595.0,0.0,2.0,0.0,12.0,0.0,40.0,4.0,262.0,22.0,0.7272727272727273,576.0,0.6527777777777778,1.0,0.0,3.5,2.0,23.4,23.4
4313,4313,5891,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:18:37,3,10,185,2,0,5,4,15,0,1,2,1,101,84,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0697921891309357,16.963,3,94.0,BW,NCTL,ND,2.0,0.0,2.0,-2.0,0.06523901542750335,0.0,0.0,-595.0,0.0,2.0,0.0,12.0,0.0,40.0,4.0,262.0,23.0,0.7391304347826086,576.0,0.6527777777777778,1.0,0.0,3.5,2.0,23.4,23.4
4314,4314,5892,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:19:20,3,10,186,2,0,5,4,30,0,1,1,1,102,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043107538396887,2.848,1,127.0,C,NCTL,ND,3.0,0.0,3.0,-3.0,0.004292251002200058,0.0,0.0,-595.0,0.0,2.0,0.0,12.0,0.0,40.0,4.0,262.0,23.0,0.7391304347826086,576.0,0.6527777777777778,1.0,0.0,3.5,2.0,0.0,0.0
4315,4315,5894,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:20:28,3,10,188,2,0,5,4,40,15,1,1,2,102,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.1222396941804822,20.718,4,128.0,C,NCTL,ND,3.0,1.0,2.0,-2.0,0.30579047320099806,0.18919856794759712,0.0,-595.0,0.0,2.0,0.0,12.0,0.0,40.0,4.0,262.0,23.0,0.7391304347826086,577.0,0.6533795493934142,1.0,0.0,3.5,2.0,0.0,0.0
4316,4316,5895,2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,02:21:11,3,10,189,2,0,5,4,40,30,1,2,1,103,86,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194322818528108,5.04,1,93.0,BC,NCTL,D,4.0,1.0,3.0,-3.0,0.07948655283491313,0.011150476975948636,0.0,-595.0,0.0,2.0,1.0,13.0,0.0,40.0,3.0,262.0,23.0,0.7391304347826086,577.0,0.6533795493934142,1.0,0.0,3.5,2.0,7.8,7.8
4317,4317,5896,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:00:00,1,1,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0120918000786237,6.793,1,119.0,W,NCTL,D,0.0,1.0,-1.0,1.0,0.0,0.011947335288838776,0.0,-595.0,0.0,0.0,0.0,0.0,0.0,40.0,3.0,262.0,0.0,0.0,578.0,0.6539792387543253,0.0,1.0,3.5,2.0,31.2,31.2
4318,4318,5897,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:00:20,1,1,2,0,0,0,0,0,15,2,1,2,0,2,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.1139909718174301,18.914,5,125.0,C,NCTL,D,0.0,2.0,-2.0,2.0,0.0,0.1023266567694517,0.0,-595.0,0.0,0.0,0.0,0.0,0.0,40.0,3.0,262.0,0.0,0.0,579.0,0.6545768566493955,0.0,1.0,3.5,2.0,0.0,0.0
4319,4319,5899,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:01:09,1,1,4,0,0,0,0,0,40,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2520977646436849,42.57,10,125.0,W,CTL,ND,1.0,2.0,-1.0,1.0,0.4026806400623605,0.4674977457140101,0.0,-595.0,0.0,0.0,0.0,0.0,0.0,40.0,3.0,262.0,0.0,0.0,579.0,0.6545768566493955,0.0,1.0,2.0,3.5,31.2,31.2
4320,4320,5900,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:01:51,1,1,5,0,0,0,0,15,40,2,2,2,1,4,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2080819856579321,24.251,7,109.0,W,NCTL,D,1.0,3.0,-2.0,2.0,0.12693614010986723,0.655784939839812,0.0,-595.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,263.0,0.0,0.0,579.0,0.6545768566493955,0.0,1.0,3.5,2.0,31.2,31.2
4321,4321,5905,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:05:00,1,3,10,0,0,1,1,0,0,2,2,1,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.165130339302417,28.269,8,100.0,BC,NCTL,D,1.0,0.0,1.0,-1.0,0.1417269242180092,0.0,0.0,-596.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,263.0,0.0,0.0,579.0,0.6545768566493955,0.0,1.0,3.5,2.0,7.8,7.8
4322,4322,5907,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:06:16,1,3,12,0,0,1,1,15,15,2,1,1,7,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0676029226368799,12.016,2,129.0,C,CTL,D,2.0,0.0,2.0,-2.0,0.06332215958149212,0.0,0.0,-597.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,263.0,0.0,0.0,579.0,0.6545768566493955,0.0,1.0,2.0,3.5,0.0,0.0
4323,4323,5908,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:06:48,1,3,13,0,0,1,1,30,15,2,2,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3212528297794466,48.006,9,99.0,W,CTL,ND,2.0,1.0,1.0,-1.0,0.5645596014742159,0.48628517198040366,0.0,-597.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,263.0,0.0,0.0,579.0,0.6545768566493955,0.0,1.0,2.0,3.5,31.2,31.2
4324,4324,5911,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:10:17,1,4,16,0,0,2,1,0,0,1,2,1,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170803454025403,5.218,1,105.0,BW,NCTL,D,1.0,0.0,1.0,-1.0,0.016793506510815757,0.0,0.0,-597.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,263.0,0.0,0.0,579.0,0.6545768566493955,1.0,0.0,3.5,2.0,23.4,23.4
4325,4325,5912,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:10:41,1,4,17,0,0,2,1,15,0,1,1,1,11,6,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1205791050441242,24.251,5,122.0,C,NCTL,ND,2.0,0.0,2.0,-2.0,0.10760427755734053,0.0,0.0,-597.0,0.0,0.0,0.0,0.0,0.0,40.0,3.0,263.0,0.0,0.0,579.0,0.6545768566493955,1.0,0.0,3.5,2.0,0.0,0.0
4326,4326,5913,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:11:06,1,4,18,0,0,2,1,30,0,1,2,2,11,7,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2627458688609036,38.227,10,103.0,B,NCTL,ND,2.0,1.0,1.0,-1.0,0.48313522916060714,0.4161500351577806,0.0,-597.0,0.0,0.0,0.0,0.0,0.0,40.0,3.0,263.0,1.0,0.0,579.0,0.6545768566493955,1.0,0.0,3.5,2.0,0.0,0.0
4327,4327,5914,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:11:51,1,4,19,0,0,2,1,30,15,1,1,1,12,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0979747590451274,15.351,5,124.0,C,NCTL,ND,3.0,1.0,2.0,-2.0,0.339738849199303,0.06576109871212035,0.0,-598.0,0.0,0.0,0.0,0.0,0.0,40.0,3.0,263.0,1.0,0.0,579.0,0.6545768566493955,1.0,0.0,3.5,2.0,0.0,0.0
4328,4328,5915,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:12:17,1,4,20,0,0,2,1,40,15,1,1,1,13,7,1,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543520991202266,17.398,3,116.0,W,NCTL,ND,4.0,1.0,3.0,-3.0,0.2149606162793437,0.030154954732239288,0.0,-598.0,0.0,0.0,1.0,1.0,0.0,40.0,3.0,263.0,1.0,0.0,579.0,0.6545768566493955,1.0,0.0,3.5,2.0,31.2,31.2
4329,4329,5916,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:12:50,1,5,21,0,0,3,1,0,0,2,1,2,13,8,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1792216242595127,18.711,7,119.0,W,NCTL,ND,0.0,1.0,-1.0,1.0,0.0,0.15198298655017814,0.0,-598.0,0.0,0.0,1.0,1.0,0.0,40.0,3.0,263.0,1.0,0.0,579.0,0.6545768566493955,0.0,1.0,3.5,2.0,31.2,31.2
4330,4330,5919,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:14:38,1,5,24,0,0,3,1,30,15,2,2,2,15,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175615773563421,6.585,1,95.0,W,CTL,ND,0.0,2.0,-2.0,2.0,0.0,0.01725849103104664,0.0,-598.0,0.0,0.0,1.0,1.0,0.0,40.0,3.0,263.0,1.0,0.0,579.0,0.6545768566493955,0.0,1.0,2.0,3.5,31.2,31.2
4331,4331,5921,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,00:16:05,1,5,26,0,0,3,1,30,40,2,1,1,16,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1147839878539765,14.745,4,124.0,W,CTL,ND,1.0,2.0,-1.0,1.0,0.2059304566706996,0.23907785646834098,0.0,-598.0,0.0,0.0,1.0,1.0,0.0,40.0,3.0,263.0,1.0,0.0,580.0,0.653448275862069,0.0,1.0,2.0,3.5,31.2,31.2
